exp_id,job_id,backend,archt,qubits,layers,parameters,depth,cnots,operator,samples,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,relative,mem,mean,std,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100,shots
d67ad2df-3e78-49d3-8c56-e54ac40eb79a,['62cb26c61c9300d39909f191'],ibmq_ehningen,linear_alternating,5,5,45,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2304538840010521,0.1596324543904904,0.05421216112179205,0.057388061226372314,0.07009166164469337,0.08957812360620428,0.1108769687624151,0.1735486469895699,0.3145936539388562,0.4086875192755338,0.5292051577989083,0.643804066350489,0.6724537934883845,10000
c4506710-955e-498b-9f66-a63fbdd09f12,['2bc13f05-5dd1-4af5-bb6e-b9a43e55779e'],aer_simulator,linear_alternating,5,3,29,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.002406925900831788,0.002152745106125027,3.10322888838447e-05,7.071045410283797e-05,0.000229423114978811,0.00044109146439218433,0.0007572398201512155,0.0017054858044999565,0.0034488923229079984,0.005277397553864642,0.007013121081629424,0.00729714514522533,0.0073681511611243065,100000
c9aff8cf-dc1e-4760-8612-ece4b96bd31d,['62cb270bfdb4a8ee0442b343'],ibmq_ehningen,linear_alternating,5,6,53,"[81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.282424571289901,0.2213472416072075,0.018730959575380395,0.027677129207588365,0.06346180773642025,0.07655216665215997,0.13334789329218952,0.21559295360036623,0.3556565026420824,0.6848665382878495,0.7495389839405239,0.7553234020340718,0.7567695065574588,10000
f45d827f-ed10-4e18-ae58-3ab9f6a297fb,['e8ccd581-37db-4947-8574-e68788e345c7'],aer_simulator,linear_alternating,5,4,37,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.001720430560118543,0.001525348274025354,0.0001396904513415667,0.00018848236657959222,0.0003836500275316943,0.0004373945853909655,0.0007241402178436874,0.0011657454306468486,0.0021427123839221165,0.0033032969118806516,0.004631269372418573,0.006127711660325843,0.006501822232302664,100000
7cad2819-2e93-43e3-8df2-7831ba35c3ab,['4516d6fa-7a93-405e-ad17-5a27f4abbe82'],aer_simulator,linear_alternating,5,5,45,"[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0016747437775502362,0.001105027007869372,0.0001594498543834465,0.00017991523097231956,0.0002617767373278118,0.0005707957639459188,0.0009070676593472154,0.0016351912649435307,0.001936397717622303,0.002895069305509848,0.0032606385838941632,0.004566038187803003,0.004892388088780216,100000
0566ae86-b6f1-4ed3-8fbd-cdf06fa84542,['90eeb9cc-d014-4a02-9ef3-10556ec1b670'],aer_simulator,linear_alternating,5,6,53,"[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0019129862276295584,0.001546753918762559,0.00021311279096718045,0.0002406752821339133,0.0003509252468008447,0.0006154096070985578,0.000906234434104633,0.0014265199433959905,0.002273512127593463,0.0036699348140890103,0.005439319799917204,0.00603397563715782,0.006182639596467976,100000
ad12f85f-ef1f-4787-a714-45f2f70d9424,['62cb281e800aad85954ced95'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.016530287703943592,0.015851125668081938,4.610000838353579e-05,7.918668044480265e-05,0.00021153336868987008,0.0005000545118179452,0.0023991837155425627,0.013020530278666549,0.02524696298341447,0.03135303691530075,0.04016743843844834,0.05698741989915522,0.06119241526433199,100000
4b598573-45a8-46e5-8305-97aa31edd948,['62cb2848800aad6a464ced96'],ibmq_ehningen,linear_alternating,5,1,13,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3610396953264332,0.39192910026501276,0.031255220767357705,0.03129897497815391,0.03147399182133875,0.04500848605179502,0.10122851542250694,0.3263322567757395,0.4336686200146001,0.5598997062739376,0.815634901941251,1.6020316090363842,1.7986307858101696,100000
1056fb2a-f0d0-46c7-9e2d-13666a6108e5,['62cb28766c2b500405c604e0'],ibmq_ehningen,linear_alternating,5,2,21,"[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2417790049104068,0.26465585336024317,0.004149807953052427,0.006248249432318988,0.014642015349385232,0.02383339606199544,0.05936513112183265,0.14265535824015227,0.27695770495837607,0.6929044539343095,0.7633603683089368,0.8405873640858086,0.8598941130300267,100000
d86f06a4-10e2-41cc-906e-8920ef850225,['62cb28a86c2b50aa34c604e1'],ibmq_ehningen,linear_alternating,5,3,29,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.40206736539237836,0.29540653685684043,0.04248953595240234,0.058166736231548076,0.12087553734813103,0.13910164133838676,0.1749053204902598,0.2705941855755098,0.6321455063017246,0.8484999963984808,0.9279122575844958,0.9932095835311563,1.0095339150178215,100000
96fc547e-62aa-4952-882b-93146a1cb6c6,['62cb28ddfdb4a89b5b42b346'],ibmq_ehningen,linear_alternating,5,4,37,"[57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3000231438785238,0.26722089060661564,0.05699076434047214,0.05741839784094107,0.059128931842816784,0.08972663871329334,0.13584598179334867,0.2300608592152932,0.3431106048934358,0.5728652559714628,0.8907572894681353,1.068758619764471,1.1132589523385554,100000
1fd86747-1901-456e-aaf3-3d0b0c1f1abf,['62cb2916800aad5f5e4ced97'],ibmq_ehningen,linear_alternating,5,5,45,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2328409123622219,0.14958434945545857,0.0325203732645764,0.03904998876262756,0.0651684507548322,0.08042476874313353,0.13083907292676705,0.19094856474477345,0.30034793703274,0.4385666317094374,0.5082775804412224,0.5973678047019781,0.6196403607671673,100000
8dc9b07f-ce60-420a-a4e0-185ca77f624a,['62cb29521c93002a5609f193'],ibmq_ehningen,linear_alternating,5,6,53,"[81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2757649259989243,0.21458270454914496,0.03251772949334416,0.039253843307605105,0.0661982985646489,0.07518423584036184,0.12367335846085435,0.20781483189862515,0.37141034098750925,0.6518572521661908,0.6922123957547978,0.7392134531614847,0.7509637175131566,100000
40e2c90e-c23a-48c3-ac74-34c4dc7b2b9a,['62cd7824800aad2f0a4cef29'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 265]","[12, 125]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.209300165157487,0.15073132433982905,0.0074272624210454125,0.010883825830225912,0.024710079466947914,0.02794861096884541,0.06315534301882761,0.2291560565886226,0.29451220827857705,0.41580009846757315,0.4405178266534089,0.5134437957328664,0.5316752880027309,10
2cd4b0cd-1ff6-4bb8-8854-fd046bb9c511,['62cd7832fdb4a8f0a942b4e8'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 265]","[12, 125]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.17523968805027643,0.20842563011329368,0.02362401336545927,0.024834712921153104,0.029677511143928435,0.03115657563268974,0.05680064090654429,0.09519247593259078,0.17168614052100756,0.4277365004006149,0.7210422793482407,0.7441458472285457,0.749921739198622,100
c059e5c5-d495-4a06-a9b7-13586cb79737,['62cd7840fdb4a82c1442b4e9'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 265]","[12, 125]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1857943650099312,0.18948952008410241,0.008211006192375622,0.012025499145512647,0.02728347095806075,0.03187630900863388,0.043765504909646036,0.14059361666760406,0.23479052836926492,0.3786584759845844,0.5635688827568953,0.7221441465833016,0.7617879625399036,10000
bdc8864b-ac40-4fa5-a1ba-aae2a1da10f1,['62cd784d6c2b5032d4c60685'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 265]","[12, 125]",Sato21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.18699866718667946,0.1879190202851518,0.017467038164626893,0.018683760594477322,0.02355065031387904,0.030103377086925863,0.044076628097490515,0.14543506274705748,0.23407594988567837,0.38863937774693125,0.5612868445615098,0.7131405748205417,0.7511040073853001,100000
73f15288-04f9-45e6-860b-04b44a4c5dd9,['62cd7927fdb4a82e0742b4ed'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 45, 52, 62, 67]","[12, 14, 16, 18, 20]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.16030800897605102,0.12022203966342115,0.0005735300762570343,0.003473749487017557,0.015074627130059649,0.04182154815491386,0.07289201453478807,0.13777775564622252,0.19158722343490436,0.29022490212607754,0.35956834292166173,0.47470216317060543,0.5034856182328417,10
cc2d27de-3c12-4c39-85ce-56bc3d85def1,['62cd7939800aadd60a4cef2c'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 360]","[12, 187]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2272473972698762,0.15275835699608248,0.007050470274838536,0.009280520643133772,0.018200722116314724,0.038182651224796346,0.10852542040802209,0.22776950427992015,0.32588641855920486,0.4011392088280388,0.5192603165954492,0.5509132756261451,0.5588265153838192,10
14fed870-1235-4705-aa77-ac14703b31e9,['62cd794e6c2b50f69ac60686'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 45, 52, 62, 67]","[12, 14, 16, 18, 20]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.09260231615730813,0.07656555202531244,0.0018177106663805917,0.003295900642866196,0.009208660548808612,0.01240688191301583,0.04336564457349493,0.06796658135934494,0.1290351508426485,0.17590431026794573,0.2590571336767614,0.2888020870012022,0.2962383253323125,100
2389d4c3-174e-4755-8580-a3a09b206e70,['62cd7960fdb4a8f01542b4ee'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 360]","[12, 187]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.19348306062378795,0.16049598734398215,0.02085201222472894,0.022404744880566905,0.028615675503918758,0.030517762939340595,0.09105307930264488,0.1348673167721342,0.2780956579412457,0.39283603326721633,0.5099638699249562,0.5982310993173036,0.6202979066653906,100
49bc577a-5786-42ab-9671-067d9ec93026,['62cd7975800aadb62a4cef2d'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 45, 52, 62, 67]","[12, 14, 16, 18, 20]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.0638447150193042,0.06699018080345345,0.0014322514008810782,0.0018436041123856052,0.0034890149584037126,0.007250427340248644,0.017713059645359665,0.04698919024188106,0.07344648283981063,0.15878252292924414,0.22254232100806776,0.23760276232377955,0.24136787265270754,10000
4cd4dba3-d96f-4ce9-9865-4ca544390dba,['62cd798a1c93004e9e09f304'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 360]","[12, 187]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.16656172212894774,0.1675119444521701,0.010586056592769951,0.011232952423633452,0.013820535747087456,0.016008304532188263,0.03822619718025868,0.1392732363203621,0.19604587499079237,0.3446866853707531,0.47298100412334576,0.6430040274647646,0.6855097833001197,10000
9fc60058-d536-46ec-8e51-871ade6912fc,['62cd799ffdb4a8b9d342b4ef'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 45, 52, 62, 67]","[12, 14, 16, 18, 20]",SatoLiu21,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.06728862083442289,0.07108295004073255,0.0028563082075670565,0.003044745962547311,0.00379849698246833,0.010084836748026519,0.017487607352678063,0.04567042078039341,0.07942804729762266,0.15506317943823444,0.24448713759945576,0.24733245070410056,0.24804377898026178,100000
909e00c3-2f01-443a-9f60-c3c61ba6b7f4,['62cd79b11c93007f7709f305'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 360]","[12, 187]",SatoLiu21_efficient,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.16925998891687097,0.17082088217752772,0.001701523223398912,0.0037177570852140367,0.011782692532474538,0.016631073963811086,0.044280366144006794,0.1415428617444166,0.19437513272187676,0.35153202066481615,0.49375762455823013,0.6519990705104037,0.6915594319984475,100000
eecfab56-20e7-4551-aa32-0329efaf830a,['5c91d758-8418-4ffe-abef-cd8c89fe74e6'],aer_simulator,linear_alternating,5,0,5,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.37393814169794876,0.25237824457092667,0.04541562102666549,0.05142328387630452,0.07545393527486063,0.10742916911421427,0.2011674795973984,0.3519752574948708,0.46217533400318916,0.6447459906529679,0.776927137649783,1.0489535237064342,1.1169601202205977,10
c5753040-1323-4c8e-ab85-5023d4bd353d,['df25b5b8-5a7a-47f2-9a4f-4387b2c181a1'],aer_simulator,linear_alternating,5,1,13,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2658186169324175,0.2546484989439716,0.002905562536731582,0.009910542492126926,0.0379304623137083,0.05792153460723003,0.09825378563288151,0.20568180624734334,0.26968160261523644,0.6351266396651013,0.8190943427114162,0.9355156291650988,0.9646209507785197,10
95c827dd-bd58-44fe-bb02-a18cd3fcd6c2,['1b661766-f213-4c47-b79e-14073f79868f'],aer_simulator,linear_alternating,5,2,21,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1855192906902036,0.1388496350695607,0.034944515958476544,0.03565467402772319,0.03849530630470978,0.05471818470430548,0.08323947031682875,0.1818155418540201,0.21250375422790038,0.30610175790797256,0.42462506724427024,0.5886364680003212,0.6296393181893344,10
36704e40-ff89-43cb-b3dc-625b7384bc13,['6d7f39db-5f0d-4f67-9b6b-d667fdedad28'],aer_simulator,linear_alternating,5,3,29,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.36671324906144354,0.3977227134944462,0.016569173070325613,0.016750133172094478,0.017473973579169935,0.019407982809586572,0.10119818921876303,0.2696490591183323,0.3655202141699455,0.9374530197835271,1.2120922050899905,1.4464428545426997,1.5050305169058777,10
e0397c44-8247-4742-8c1d-0643944e5eff,['2d8d037d-1722-4518-9cc7-8eb9984eb853'],aer_simulator,linear_alternating,5,4,37,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.27616078625519647,0.25306667328389687,0.03526120909217694,0.041111951074478015,0.06451491900368231,0.07946093687701059,0.12258640748500745,0.2047715495111989,0.290430375559122,0.6070386312340514,0.6961725888163616,1.0174564021275079,1.0977773554552952,10
cb82f491-5c4e-4d60-9173-e9e8ddd770cb,['10293f7e-9973-445f-96ed-3ba4dc5ffdba'],aer_simulator,linear_alternating,5,5,45,"[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.21487645004853492,0.14972028639217516,0.024971934731010607,0.025271587986979486,0.026470201010855007,0.05370219920333642,0.08536152331761378,0.20121015257950747,0.26023740557435054,0.4285889864326109,0.4717467920192745,0.5784445978977917,0.6051190493674212,10
a6b9d635-2557-43df-afcc-61e3a4d1f9c7,['bd6891a1-459c-4370-8fcd-7df0f30d30e4'],aer_simulator,linear_alternating,5,6,53,"[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2164791118895827,0.2125059159120127,0.006495611545089982,0.008291467488496334,0.015474891262121744,0.023105874658085293,0.05964559954373276,0.160884371278024,0.265918041790283,0.5124937539905421,0.586165586417742,0.7888833661883569,0.839562811131011,10
4716edba-5cec-4209-9cd3-5b127c2a0822,['62cb22de800aadd62c4ced88'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.37393814169794876,0.25237824457092667,0.04541562102666549,0.05142328387630452,0.07545393527486063,0.10742916911421427,0.2011674795973984,0.3519752574948708,0.46217533400318916,0.6447459906529679,0.776927137649783,1.0489535237064342,1.1169601202205977,10
61521ec9-487c-42fd-833c-01c7738d3a34,['224d8aa2-8cac-4df3-a155-4a2f8a93c759'],aer_simulator,linear_alternating,5,0,5,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.37393814169794876,0.25237824457092667,0.04541562102666549,0.05142328387630452,0.07545393527486063,0.10742916911421427,0.2011674795973984,0.3519752574948708,0.46217533400318916,0.6447459906529679,0.776927137649783,1.0489535237064342,1.1169601202205977,100
c6644141-9b88-4542-8746-19c2e3cc1e8c,['642acb75-76c6-45cc-a726-9ff3773fb5c0'],aer_simulator,linear_alternating,5,1,13,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2658186169324175,0.2546484989439716,0.002905562536731582,0.009910542492126926,0.0379304623137083,0.05792153460723003,0.09825378563288151,0.20568180624734334,0.26968160261523644,0.6351266396651013,0.8190943427114162,0.9355156291650988,0.9646209507785197,100
94c971bf-eae8-4937-8bd2-80fb7c7bac83,['631208e2-18f0-4996-b2bd-7487c36b6728'],aer_simulator,linear_alternating,5,2,21,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1855192906902036,0.1388496350695607,0.034944515958476544,0.03565467402772319,0.03849530630470978,0.05471818470430548,0.08323947031682875,0.1818155418540201,0.21250375422790038,0.30610175790797256,0.42462506724427024,0.5886364680003212,0.6296393181893344,100
d6f07ad6-e131-4d55-839c-fe87057b2c29,['9091006b-1494-4ba4-84f1-e4d6675995d4'],aer_simulator,linear_alternating,5,3,29,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.36671324906144354,0.3977227134944462,0.016569173070325613,0.016750133172094478,0.017473973579169935,0.019407982809586572,0.10119818921876303,0.2696490591183323,0.3655202141699455,0.9374530197835271,1.2120922050899905,1.4464428545426997,1.5050305169058777,100
4b77bc11-ac3f-4601-9f59-0701db9215be,['70b9a7a9-f039-459a-83d2-885139dd3c12'],aer_simulator,linear_alternating,5,4,37,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.27616078625519647,0.25306667328389687,0.03526120909217694,0.041111951074478015,0.06451491900368231,0.07946093687701059,0.12258640748500745,0.2047715495111989,0.290430375559122,0.6070386312340514,0.6961725888163616,1.0174564021275079,1.0977773554552952,100
abb2a357-b934-493e-9746-716400e70a3e,['e980f323-b66a-49ea-bde8-8707f6ef4f3d'],aer_simulator,linear_alternating,5,5,45,"[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.21487645004853492,0.14972028639217516,0.024971934731010607,0.025271587986979486,0.026470201010855007,0.05370219920333642,0.08536152331761378,0.20121015257950747,0.26023740557435054,0.4285889864326109,0.4717467920192745,0.5784445978977917,0.6051190493674212,100
a692a3b9-7319-412b-8c2d-0f61f0d46de1,['aa629408-f1b6-4cad-b576-318367edb81c'],aer_simulator,linear_alternating,5,6,53,"[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2164791118895827,0.2125059159120127,0.006495611545089982,0.008291467488496334,0.015474891262121744,0.023105874658085293,0.05964559954373276,0.160884371278024,0.265918041790283,0.5124937539905421,0.586165586417742,0.7888833661883569,0.839562811131011,100
869550a0-c4a2-4c7c-94c5-6a34fa927ee3,['62cb23101c9300156309f18a'],ibmq_ehningen,linear_alternating,5,1,13,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2658186169324175,0.2546484989439716,0.002905562536731582,0.009910542492126926,0.0379304623137083,0.05792153460723003,0.09825378563288151,0.20568180624734334,0.26968160261523644,0.6351266396651013,0.8190943427114162,0.9355156291650988,0.9646209507785197,10
2440a0b8-ce6a-4931-811e-88699712af11,['62cb2348800aad68b74ced89'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.37393814169794876,0.25237824457092667,0.04541562102666549,0.05142328387630452,0.07545393527486063,0.10742916911421427,0.2011674795973984,0.3519752574948708,0.46217533400318916,0.6447459906529679,0.776927137649783,1.0489535237064342,1.1169601202205977,100
a0a539f4-bc06-4549-a505-fee50b4aea11,['62cb23571c930082cc09f18b'],ibmq_ehningen,linear_alternating,5,2,21,"[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1855192906902036,0.1388496350695607,0.034944515958476544,0.03565467402772319,0.03849530630470978,0.05471818470430548,0.08323947031682875,0.1818155418540201,0.21250375422790038,0.30610175790797256,0.42462506724427024,0.5886364680003212,0.6296393181893344,10
f8ba939e-d1dd-4769-bd3e-e04fda7d6cb9,['62cb238b1c93004b3009f18c'],ibmq_ehningen,linear_alternating,5,1,13,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2658186169324175,0.2546484989439716,0.002905562536731582,0.009910542492126926,0.0379304623137083,0.05792153460723003,0.09825378563288151,0.20568180624734334,0.26968160261523644,0.6351266396651013,0.8190943427114162,0.9355156291650988,0.9646209507785197,100
